Data File	C:\Users\User\Documents\OmniSEC Data\System 1\Standards_and_Kreith_June2020\2020-06-23_18;45;05_PEO_Std_green_01.vdt
Sample ID	PEO_Std_green
Method File Name	calibration_june_2020_2-0001.vcm
Date Acquired	Jun 23, 2020 - 18:45:05
Solvent	water+NaN3+NaNO3
Operator	admin : Administrator
Column Set	A6000M+A4000
System	System 1
Flow Rate (ml/min)	 0.700
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00233
Det. Temp (Deg C)	30.000
Col. Temp (Deg C)	30.000

Ret. Vol.	RI	RALS	LALS	IV - DP	IV -  IP	Adjusted RI	Adjusted RALS	Adjusted LALS	Adjusted IV - DP	Adjusted IV -  IP
1,01733	18,586	25,727	86,795	-81,545	44,10840					
1,01967	18,586	25,788	86,810	-81,530	44,10962					
1,02200	18,586	25,697	86,764	-81,500	44,11084					
1,02433	18,616	25,681	86,718	-81,469	44,11023					
1,02667	18,647	25,666	86,734	-81,469	44,10779					
1,02900	18,662	25,681	86,840	-81,515	44,10718					
1,03133	18,647	25,697	86,871	-81,515	44,10596					
1,03367	18,647	25,742	86,871	-81,561	44,10535					
1,03600	18,647	25,788	86,886	-81,561	44,10535					
1,03833	18,647	25,758	86,901	-81,561	44,10657					
1,04067	18,632	25,727	86,840	-81,515	44,10535					
1,04300	18,601	25,651	86,840	-81,515	44,10413					
1,04533	18,632	25,681	86,856	-81,484	44,10352					
1,04767	18,632	25,666	86,886	-81,500	44,10107					
1,05000	18,616	25,636	86,871	-81,500	44,09985					
1,05233	18,616	25,636	86,886	-81,515	44,10108					
1,05467	18,632	25,666	86,856	-81,545	44,10230					
1,05700	18,601	25,636	86,917	-81,576	44,10291					
1,05933	18,601	25,636	86,932	-81,545	44,10352					
1,06167	18,601	25,697	86,962	-81,545	44,10413					
1,06400	18,586	25,727	86,932	-81,530	44,10291					
1,06633	18,632	25,758	86,932	-81,500	44,10169					
1,06867	18,632	25,742	86,856	-81,500	44,10107					
1,07100	18,632	25,727	86,795	-81,545	44,10291					
1,07333	18,616	25,681	86,779	-81,576	44,10474					
1,07567	18,662	25,666	86,795	-81,606	44,10657					
1,07800	18,616	25,620	86,795	-81,591	44,10901					
1,08033	18,632	25,636	86,810	-81,561	44,11084					
1,08267	18,616	25,605	86,825	-81,530	44,11023					
1,08500	18,647	25,605	86,764	-81,500	44,10901					
1,08733	18,601	25,590	86,764	-81,515	44,10840					
1,08967	18,601	25,651	86,749	-81,515	44,10779					
1,09200	18,586	25,651	86,764	-81,530	44,10779					
1,09433	18,601	25,636	86,764	-81,530	44,10962					
1,09667	18,586	25,666	86,825	-81,561	44,11145					
1,09900	18,601	25,651	86,856	-81,576	44,11329					
1,10133	18,632	25,605	86,825	-81,622	44,11451					
1,10367	18,632	25,605	86,825	-81,637	44,11390					
1,10600	18,616	25,651	86,825	-81,637	44,11145					
1,10833	18,616	25,636	86,795	-81,637	44,10840					
1,11067	18,632	25,697	86,795	-81,622	44,10352					
1,11300	18,616	25,697	86,856	-81,591	44,09864					
1,11533	18,616	25,712	86,795	-81,591	44,09558					
1,11767	18,632	25,727	86,764	-81,576	44,09070					
1,12000	18,647	25,697	86,779	-81,515	44,08643					
1,12233	18,586	25,605	86,795	-81,500	44,08276					
1,12467	18,601	25,666	86,734	-81,545	44,07849					
1,12700	18,601	25,636	86,810	-81,561	44,07361					
1,12933	18,601	25,651	86,886	-81,576	44,07300					
1,13167	18,601	25,712	86,917	-81,637	44,07300					
1,13400	18,647	25,773	86,932	-81,576	44,07361					
1,13633	18,616	25,758	87,008	-81,515	44,07666					
1,13867	18,601	25,803	87,024	-81,454	44,07910					
1,14100	18,601	25,742	87,008	-81,423	44,07910					
1,14333	18,601	25,697	86,993	-81,393	44,07849					
1,14567	18,601	25,651	86,978	-81,439	44,07788					
1,14800	18,601	25,651	87,008	-81,469	44,07666					
1,15033	18,601	25,575	87,024	-81,454	44,07605					
1,15267	18,571	25,620	86,962	-81,469	44,07910					
1,15500	18,571	25,681	86,947	-81,469	44,08154					
1,15733	18,586	25,727	86,947	-81,469	44,08398					
1,15967	18,616	25,712	86,886	-81,454	44,08643					
1,16200	18,647	25,742	86,856	-81,469	44,08765					
1,16433	18,708	25,758	86,917	-81,454	44,08582					
1,16667	18,708	25,727	86,962	-81,469	44,08643					
1,16900	18,723	25,742	86,978	-81,500	44,08826					
1,17133	18,738	25,758	87,039	-81,484	44,08948					
1,17367	18,723	25,773	87,039	-81,469	44,09253					
1,17600	18,693	25,742	87,024	-81,469	44,09680					
1,17833	18,693	25,742	87,008	-81,469	44,09863					
1,18067	18,662	25,742	87,008	-81,439	44,09863					
1,18300	18,632	25,681	86,993	-81,439	44,09925					
1,18533	18,647	25,681	86,993	-81,484	44,09802					
1,18767	18,662	25,681	87,024	-81,515	44,09742					
1,19000	18,662	25,666	86,947	-81,484	44,09802					
1,19233	18,677	25,605	86,932	-81,500	44,09986					
1,19467	18,693	25,681	86,962	-81,530	44,10291					
1,19700	18,677	25,605	86,962	-81,561	44,10718					
1,19933	18,677	25,575	86,993	-81,561	44,10901					
1,20167	18,647	25,620	87,069	-81,576	44,11084					
1,20400	18,616	25,681	87,085	-81,561	44,11206					
1,20633	18,616	25,666	87,054	-81,545	44,11145					
1,20867	18,616	25,758	87,054	-81,530	44,11023					
1,21100	18,601	25,788	86,993	-81,561	44,11145					
1,21333	18,632	25,773	86,993	-81,561	44,11267					
1,21567	18,647	25,773	86,962	-81,591	44,11267					
1,21800	18,647	25,773	86,886	-81,606	44,11206					
1,22033	18,632	25,788	86,856	-81,606	44,11206					
1,22267	18,616	25,742	86,871	-81,545	44,11145					
1,22500	18,601	25,697	86,871	-81,561	44,10779					
1,22733	18,601	25,697	86,886	-81,515	44,10474					
1,22967	18,601	25,620	86,947	-81,500	44,10229					
1,23200	18,632	25,559	87,008	-81,484	44,10046					
1,23433	18,662	25,620	87,054	-81,484	44,09680					
1,23667	18,677	25,651	87,100	-81,454	44,09375					
1,23900	18,693	25,636	87,100	-81,484	44,09131					
1,24133	18,677	25,681	87,100	-81,515	44,08887					
1,24367	18,647	25,712	87,100	-81,515	44,08398					
1,24600	18,601	25,681	87,069	-81,561	44,08093					
1,24833	18,586	25,666	87,054	-81,606	44,08032					
1,25067	18,555	25,620	87,069	-81,606	44,07910					
1,25300	18,555	25,636	87,054	-81,576	44,07910					
1,25533	18,555	25,636	87,008	-81,545	44,08154					
1,25767	18,601	25,651	86,978	-81,561	44,08276					
1,26000	18,601	25,651	86,947	-81,545	44,08215					
1,26233	18,601	25,727	86,962	-81,515	44,08215					
1,26467	18,601	25,727	86,993	-81,530	44,08154					
1,26700	18,601	25,697	87,024	-81,561	44,08093					
1,26933	18,616	25,697	87,069	-81,515	44,08154					
1,27167	18,662	25,727	87,069	-81,484	44,08521					
1,27400	18,677	25,681	87,024	-81,500	44,08887					
1,27633	18,708	25,666	87,039	-81,469	44,09131					
1,27867	18,708	25,681	87,024	-81,454	44,09314					
1,28100	18,693	25,697	87,054	-81,484	44,09375					
1,28333	18,647	25,636	87,039	-81,515	44,09314					
1,28567	18,662	25,620	87,069	-81,515	44,09131					
1,28800	18,632	25,651	87,039	-81,576	44,09070					
1,29033	18,662	25,636	86,978	-81,591	44,09070					
1,29267	18,616	25,636	86,947	-81,576	44,09070					
1,29500	18,616	25,697	86,901	-81,561	44,08765					
1,29733	18,662	25,727	86,901	-81,545	44,08704					
1,29967	18,677	25,697	86,901	-81,484	44,08582					
1,30200	18,677	25,758	86,962	-81,515	44,08215					
1,30433	18,723	25,727	86,932	-81,500	44,08093					
1,30667	18,708	25,727	87,024	-81,515	44,08093					
1,30900	18,632	25,742	87,039	-81,561	44,08032					
1,31133	18,616	25,742	87,024	-81,576	44,08215					
1,31367	18,616	25,697	87,039	-81,530	44,08521					
1,31600	18,601	25,727	87,024	-81,545	44,08582					
1,31833	18,616	25,697	86,993	-81,561	44,08826					
1,32067	18,647	25,681	86,962	-81,561	44,08887					
1,32300	18,616	25,697	87,024	-81,576	44,08765					
1,32533	18,632	25,727	87,008	-81,591	44,08704					
1,32767	18,647	25,727	87,024	-81,576	44,08887					
1,33000	18,647	25,758	87,039	-81,576	44,09009					
1,33233	18,632	25,758	87,069	-81,545	44,09253					
1,33467	18,677	25,758	87,054	-81,545	44,09619					
1,33700	18,632	25,727	87,069	-81,606	44,09863					
1,33933	18,616	25,727	87,085	-81,622	44,09985					
1,34167	18,601	25,712	87,085	-81,606	44,09802					
1,34400	18,601	25,727	87,069	-81,606	44,09681					
1,34633	18,571	25,712	87,085	-81,652	44,09375					
1,34867	18,586	25,727	87,085	-81,591	44,09192					
1,35100	18,586	25,712	87,085	-81,576	44,08826					
1,35333	18,601	25,727	87,024	-81,561	44,08765					
1,35567	18,632	25,697	87,024	-81,606	44,08643					
1,35800	18,647	25,727	86,947	-81,576	44,08398					
1,36033	18,662	25,758	86,947	-81,622	44,08276					
1,36267	18,677	25,758	86,917	-81,652	44,08093					
1,36500	18,693	25,758	86,947	-81,668	44,08032					
1,36733	18,647	25,773	86,917	-81,606	44,08032					
1,36967	18,616	25,727	86,917	-81,576	44,08337					
1,37200	18,616	25,712	86,901	-81,530	44,08521					
1,37433	18,571	25,742	86,917	-81,515	44,08887					
1,37667	18,571	25,742	86,947	-81,515	44,09070					
1,37900	18,571	25,758	86,932	-81,530	44,09192					
1,38133	18,616	25,819	86,993	-81,500	44,09009					
1,38367	18,616	25,803	86,947	-81,484	44,08948					
1,38600	18,677	25,773	86,901	-81,484	44,08826					
1,38833	18,662	25,773	86,886	-81,454	44,08765					
1,39067	18,677	25,758	86,886	-81,469	44,08887					
1,39300	18,647	25,712	86,856	-81,500	44,09070					
1,39533	18,616	25,651	86,886	-81,484	44,09070					
1,39767	18,586	25,651	86,932	-81,454	44,09070					
1,40000	18,601	25,651	86,932	-81,500	44,09131					
1,40233	18,601	25,636	86,962	-81,484	44,08765					
1,40467	18,616	25,651	86,917	-81,500	44,08398					
1,40700	18,632	25,697	86,932	-81,545	44,08032					
1,40933	18,647	25,666	86,917	-81,622	44,07666					
1,41167	18,647	25,651	86,917	-81,606	44,07239					
1,41400	18,632	25,681	86,901	-81,606	44,06934					
1,41633	18,632	25,697	86,917	-81,591	44,06750					
1,41867	18,647	25,697	86,886	-81,591	44,06567					
1,42100	18,632	25,727	86,917	-81,545	44,06323					
1,42333	18,616	25,742	86,886	-81,576	44,06140					
1,42567	18,632	25,712	86,886	-81,606	44,06201					
1,42800	18,647	25,712	86,901	-81,637	44,06323					
1,43033	18,632	25,742	86,932	-81,637	44,06506					
1,43267	18,647	25,742	86,901	-81,637	44,06812					
1,43500	18,662	25,727	86,932	-81,606	44,06995					
1,43733	18,677	25,742	86,901	-81,591	44,06934					
1,43967	18,677	25,697	86,871	-81,545	44,06628					
1,44200	18,662	25,681	86,810	-81,545	44,06323					
1,44433	18,632	25,651	86,840	-81,530	44,05896					
1,44667	18,632	25,620	86,779	-81,515	44,05469					
1,44900	18,616	25,620	86,779	-81,515	44,05164					
1,45133	18,571	25,651	86,779	-81,576	44,04798					
1,45367	18,586	25,620	86,810	-81,576	44,04370					
1,45600	18,601	25,666	86,718	-81,591	44,03821					
1,45833	18,586	25,697	86,734	-81,576	44,03333					
1,46067	18,601	25,666	86,734	-81,591	44,02661					
1,46300	18,632	25,681	86,718	-81,561	44,02051					
1,46533	18,662	25,712	86,734	-81,561	44,01440					
1,46767	18,647	25,697	86,795	-81,591	44,01013					
1,47000	18,677	25,697	86,795	-81,606	44,00464					
1,47233	18,677	25,712	86,825	-81,622	44,00098					
1,47467	18,677	25,697	86,871	-81,637	43,99854					
1,47700	18,632	25,697	86,871	-81,591	43,99609					
1,47933	18,632	25,697	86,840	-81,545	43,99365					
1,48167	18,601	25,651	86,825	-81,561	43,99304					
1,48400	18,586	25,681	86,795	-81,515	43,99182					
1,48633	18,571	25,697	86,825	-81,515	43,99243					
1,48867	18,586	25,697	86,795	-81,530	43,99487					
1,49100	18,601	25,697	86,840	-81,500	43,99731					
1,49333	18,632	25,697	86,871	-81,454	44,00037					
1,49567	18,662	25,681	86,901	-81,454	44,00281					
1,49800	18,647	25,666	86,886	-81,423	44,00341					
1,50033	18,647	25,666	86,947	-81,439	44,00341					
1,50267	18,677	25,681	86,886	-81,439	44,00403					
1,50500	18,616	25,742	86,932	-81,454	44,00403					
1,50733	18,555	25,712	86,932	-81,454	44,00586					
1,50967	18,601	25,681	86,886	-81,423	44,00830					
1,51200	18,586	25,651	86,810	-81,393	44,01074					
1,51433	18,555	25,605	86,856	-81,408	44,01440					
1,51667	18,586	25,590	86,825	-81,393	44,01685					
1,51900	18,647	25,620	86,810	-81,408	44,01929					
1,52133	18,616	25,636	86,825	-81,378	44,02173					
1,52367	18,647	25,666	86,886	-81,378	44,02478					
1,52600	18,662	25,651	86,840	-81,408	44,02844					
1,52833	18,662	25,651	86,856	-81,423	44,03333					
1,53067	18,647	25,636	86,856	-81,378	44,03760					
1,53300	18,677	25,666	86,901	-81,423	44,04248					
1,53533	18,662	25,697	86,886	-81,439	44,04614					
1,53767	18,662	25,742	86,932	-81,454	44,04797					
1,54000	18,693	25,727	86,886	-81,454	44,04919					
1,54233	18,693	25,758	86,947	-81,484	44,05225					
1,54467	18,677	25,742	86,932	-81,484	44,05408					
1,54700	18,662	25,712	86,962	-81,469	44,05652					
1,54933	18,632	25,742	87,039	-81,408	44,06079					
1,55167	18,601	25,758	87,115	-81,408	44,06323					
1,55400	18,586	25,727	87,115	-81,378	44,06384					
1,55633	18,601	25,666	87,100	-81,378	44,06506					
1,55867	18,601	25,605	87,024	-81,362	44,06628					
1,56100	18,616	25,590	87,008	-81,332	44,06628					
1,56333	18,616	25,559	86,962	-81,301	44,06812					
1,56567	18,632	25,590	86,978	-81,317	44,06995					
1,56800	18,616	25,636	86,993	-81,301	44,07300					
1,57033	18,647	25,651	87,054	-81,286	44,07544					
1,57267	18,662	25,605	87,024	-81,301	44,07788					
1,57500	18,662	25,651	87,039	-81,301	44,07911					
1,57733	18,647	25,666	86,993	-81,256	44,08154					
1,57967	18,662	25,636	86,993	-81,225	44,08032					
1,58200	18,632	25,681	87,008	-81,240	44,08032					
1,58433	18,571	25,727	87,008	-81,271	44,08032					
1,58667	18,586	25,697	87,024	-81,301	44,08276					
1,58900	18,586	25,651	87,008	-81,317	44,08521					
1,59133	18,571	25,697	86,993	-81,347	44,08887					
1,59367	18,616	25,712	86,993	-81,378	44,09131					
1,59600	18,662	25,666	86,947	-81,378	44,09192					
1,59833	18,662	25,681	86,932	-81,362	44,09131					
1,60067	18,677	25,681	86,962	-81,393	44,09009					
1,60300	18,677	25,681	86,978	-81,454	44,09192					
1,60533	18,632	25,666	86,947	-81,469	44,09314					
1,60767	18,662	25,712	86,993	-81,469	44,09558					
1,61000	18,662	25,727	86,947	-81,500	44,09864					
1,61233	18,632	25,712	86,932	-81,515	44,09924					
1,61467	18,647	25,666	86,932	-81,469	44,09802					
1,61700	18,647	25,636	86,932	-81,454	44,09802					
1,61933	18,616	25,620	86,886	-81,500	44,09741					
1,62167	18,601	25,559	86,947	-81,500	44,09680					
1,62400	18,632	25,590	86,947	-81,454	44,09925					
1,62633	18,632	25,636	86,917	-81,469	44,10108					
1,62867	18,647	25,681	86,917	-81,454	44,10291					
1,63100	18,662	25,666	86,917	-81,423	44,10535					
1,63333	18,693	25,666	86,840	-81,439	44,10474					
1,63567	18,662	25,666	86,825	-81,484	44,10169					
1,63800	18,662	25,681	86,856	-81,515	44,10108					
1,64033	18,662	25,620	86,810	-81,545	44,09985					
1,64267	18,647	25,651	86,825	-81,561	44,09985					
1,64500	18,616	25,712	86,886	-81,545	44,10169					
1,64733	18,616	25,742	86,886	-81,530	44,10596					
1,64967	18,616	25,727	86,886	-81,500	44,10840					
1,65200	18,632	25,788	86,917	-81,484	44,10962					
1,65433	18,647	25,803	86,840	-81,484	44,10901					
1,65667	18,601	25,788	86,825	-81,515	44,10840					
1,65900	18,632	25,773	86,856	-81,545	44,10718					
1,66133	18,647	25,788	86,871	-81,576	44,10535					
1,66367	18,601	25,803	86,932	-81,576	44,10474					
1,66600	18,571	25,727	86,947	-81,591	44,10596					
1,66833	18,632	25,727	86,917	-81,576	44,10596					
1,67067	18,616	25,697	86,917	-81,576	44,10657					
1,67300	18,601	25,636	86,871	-81,576	44,10474					
1,67533	18,632	25,590	86,840	-81,576	44,10291					
1,67767	18,647	25,636	86,901	-81,545	44,09924					
1,68000	18,616	25,620	86,917	-81,530	44,09802					
1,68233	18,616	25,605	86,856	-81,530	44,09680					
1,68467	18,586	25,651	86,840	-81,545	44,09924					
1,68700	18,586	25,666	86,825	-81,576	44,10107					
1,68933	18,601	25,697	86,825	-81,606	44,10474					
1,69167	18,632	25,712	86,840	-81,652	44,10779					
1,69400	18,647	25,758	86,856	-81,652	44,10657					
1,69633	18,677	25,773	86,886	-81,622	44,10596					
1,69867	18,662	25,788	86,871	-81,622	44,10657					
1,70100	18,632	25,788	86,886	-81,622	44,10596					
1,70333	18,632	25,788	86,856	-81,606	44,10779					
1,70567	18,601	25,788	86,840	-81,591	44,11145					
1,70800	18,601	25,788	86,840	-81,606	44,11267					
1,71033	18,616	25,742	86,810	-81,591	44,11390					
1,71267	18,647	25,666	86,856	-81,576	44,11390					
1,71500	18,647	25,666	86,886	-81,591	44,10962					
1,71733	18,677	25,681	86,947	-81,622	44,10413					
1,71967	18,662	25,681	86,947	-81,652	44,09864					
1,72200	18,662	25,712	86,978	-81,683	44,09070					
1,72433	18,662	25,742	86,932	-81,668	44,08276					
1,72667	18,662	25,712	86,901	-81,637	44,07727					
1,72900	18,647	25,651	86,840	-81,622	44,07361					
1,73133	18,662	25,636	86,840	-81,576	44,06995					
1,73367	18,677	25,636	86,886	-81,530	44,06689					
1,73600	18,662	25,620	86,886	-81,530	44,06445					
1,73833	18,662	25,620	86,871	-81,515	44,06323					
1,74067	18,647	25,636	86,886	-81,530	44,06323					
1,74300	18,616	25,575	86,886	-81,545	44,06384					
1,74533	18,616	25,590	86,871	-81,576	44,06567					
1,74767	18,632	25,620	86,810	-81,652	44,06934					
1,75000	18,616	25,666	86,825	-81,683	44,06995					
1,75233	18,632	25,681	86,810	-81,652	44,07056					
1,75467	18,662	25,758	86,779	-81,622	44,07117					
1,75700	18,647	25,742	86,703	-81,637	44,06995					
1,75933	18,616	25,727	86,734	-81,622	44,06689					
1,76167	18,632	25,681	86,795	-81,606	44,06445					
1,76400	18,632	25,666	86,825	-81,622	44,06140					
1,76633	18,632	25,681	86,840	-81,652	44,05774					
1,76867	18,632	25,697	86,856	-81,637	44,05591					
1,77100	18,632	25,727	86,840	-81,591	44,05408					
1,77333	18,601	25,697	86,795	-81,576	44,05286					
1,77567	18,632	25,651	86,764	-81,606	44,05164					
1,77800	18,632	25,620	86,749	-81,606	44,04980					
1,78033	18,647	25,666	86,840	-81,591	44,05042					
1,78267	18,677	25,651	86,840	-81,622	44,05225					
1,78500	18,708	25,681	86,856	-81,652	44,05347					
1,78733	18,677	25,742	86,871	-81,606	44,05652					
1,78967	18,677	25,727	86,856	-81,637	44,06018					
1,79200	18,693	25,620	86,825	-81,668	44,06262					
1,79433	18,677	25,620	86,840	-81,698	44,06384					
1,79667	18,677	25,605	86,825	-81,713	44,06628					
1,79900	18,693	25,651	86,825	-81,790	44,06812					
1,80133	18,693	25,681	86,840	-81,744	44,07178					
1,80367	18,647	25,681	86,795	-81,729	44,07544					
1,80600	18,632	25,681	86,779	-81,668	44,07910					
1,80833	18,616	25,742	86,749	-81,606	44,08276					
1,81067	18,632	25,697	86,734	-81,561	44,08459					
1,81300	18,616	25,697	86,703	-81,606	44,08582					
1,81533	18,647	25,712	86,703	-81,591	44,08582					
1,81767	18,662	25,712	86,718	-81,591	44,08582					
1,82000	18,677	25,697	86,718	-81,637	44,08704					
1,82233	18,662	25,712	86,734	-81,622	44,08887					
1,82467	18,677	25,697	86,795	-81,561	44,09070					
1,82700	18,647	25,727	86,856	-81,545	44,09253					
1,82933	18,647	25,727	86,901	-81,561	44,09375					
1,83167	18,647	25,727	86,947	-81,576	44,09375					
1,83400	18,647	25,727	86,962	-81,622	44,09192					
1,83633	18,647	25,712	86,993	-81,622	44,09009					
1,83867	18,662	25,727	86,993	-81,652	44,08826					
1,84100	18,662	25,727	86,932	-81,713	44,08704					
1,84333	18,647	25,742	86,962	-81,683	44,08582					
1,84567	18,616	25,727	86,978	-81,652	44,08582					
1,84800	18,647	25,758	86,947	-81,683	44,08582					
1,85033	18,647	25,727	86,932	-81,683	44,08337					
1,85267	18,693	25,758	86,962	-81,622	44,08276					
1,85500	18,693	25,681	86,947	-81,668	44,08154					
1,85733	18,723	25,651	86,978	-81,637	44,08154					
1,85967	18,693	25,651	86,993	-81,637	44,08216					
1,86200	18,693	25,681	86,993	-81,606	44,08521					
1,86433	18,662	25,666	87,024	-81,606	44,08704					
1,86667	18,677	25,727	87,069	-81,561	44,08887					
1,86900	18,662	25,758	87,039	-81,622	44,08948					
1,87133	18,677	25,742	87,024	-81,668	44,08765					
1,87367	18,693	25,742	87,054	-81,668	44,08765					
1,87600	18,693	25,758	87,024	-81,683	44,08765					
1,87833	18,693	25,742	86,978	-81,713	44,08826					
1,88067	18,693	25,742	86,978	-81,668	44,08948					
1,88300	18,677	25,681	86,993	-81,591	44,09436					
1,88533	18,693	25,620	86,932	-81,606	44,09680					
1,88767	18,693	25,605	86,978	-81,576	44,09863					
1,89000	18,693	25,620	86,978	-81,530	44,09924					
1,89233	18,723	25,605	86,993	-81,515	44,09985					
1,89467	18,708	25,697	86,978	-81,530	44,09802					
1,89700	18,677	25,758	87,039	-81,500	44,09741					
1,89933	18,708	25,712	87,008	-81,530	44,09802					
1,90167	18,708	25,727	87,008	-81,545	44,09985					
1,90400	18,677	25,742	86,978	-81,530	44,10047					
1,90633	18,662	25,727	86,978	-81,545	44,10230					
1,90867	18,677	25,712	86,886	-81,576	44,10169					
1,91100	18,616	25,758	86,810	-81,561	44,10047					
1,91333	18,586	25,727	86,795	-81,561	44,09925					
1,91567	18,601	25,742	86,795	-81,637	44,09802					
1,91800	18,632	25,742	86,734	-81,622	44,09314					
1,92033	18,632	25,742	86,734	-81,622	44,09314					
1,92267	18,647	25,727	86,749	-81,576	44,09253					
1,92500	18,662	25,727	86,779	-81,606	44,09192					
1,92733	18,647	25,727	86,779	-81,606	44,09131					
1,92967	18,662	25,712	86,840	-81,622	44,09131					
1,93200	18,677	25,697	86,917	-81,652	44,08826					
1,93433	18,693	25,697	87,024	-81,652	44,08521					
1,93667	18,708	25,727	86,993	-81,591	44,08277					
1,93900	18,693	25,727	86,993	-81,530	44,08094					
1,94133	18,647	25,727	86,978	-81,515	44,08215					
1,94367	18,616	25,758	86,947	-81,500	44,08459					
1,94600	18,601	25,773	86,840	-81,515	44,08887					
1,94833	18,571	25,773	86,871	-81,545	44,09070					
1,95067	18,601	25,742	86,871	-81,530	44,09436					
1,95300	18,616	25,727	86,886	-81,515	44,09497					
1,95533	18,616	25,697	86,871	-81,484	44,09558					
1,95767	18,632	25,681	86,917	-81,484	44,09558					
1,96000	18,632	25,590	86,871	-81,469	44,09742					
1,96233	18,601	25,620	86,886	-81,530	44,09864					
1,96467	18,601	25,620	86,871	-81,530	44,10230					
1,96700	18,601	25,636	86,917	-81,545	44,10413					
1,96933	18,616	25,636	86,901	-81,576	44,10596					
1,97167	18,601	25,681	86,932	-81,637	44,10596					
1,97400	18,647	25,620	86,962	-81,622	44,10413					
1,97633	18,632	25,636	86,962	-81,622	44,10230					
1,97867	18,632	25,636	86,947	-81,622	44,10230					
1,98100	18,586	25,605	86,978	-81,622	44,10169					
1,98333	18,586	25,651	87,008	-81,576	44,10230					
1,98567	18,540	25,697	86,978	-81,576	44,10169					
1,98800	18,571	25,697	86,993	-81,576	44,10108					
1,99033	18,586	25,712	87,008	-81,530	44,09863					
1,99267	18,616	25,758	87,039	-81,530	44,09619					
1,99500	18,632	25,758	87,054	-81,500	44,09497					
1,99733	18,632	25,712	87,069	-81,500	44,09680					
1,99967	18,616	25,727	87,130	-81,530	44,09802					
2,00200	18,616	25,727	87,146	-81,606	44,09924					
2,00433	18,601	25,697	87,115	-81,606	44,10107					
2,00667	18,586	25,681	87,054	-81,652	44,10107					
2,00900	18,616	25,727	87,054	-81,668	44,10107					
2,01133	18,662	25,712	87,039	-81,683	44,09924					
2,01367	18,662	25,666	86,962	-81,652	44,09924					
