#Data File	C:\Users\User\Documents\OmniSEC Data\System 1\Standards_and_Kreith_June2020\2020-06-23_17;41;02_Dextran_Std_B_01.vdt
Sample ID	Dextran_Std_B
Method File Name	calibration_june_2020-0000.vcm
Date Acquired	Jun 23, 2020 - 17:41:02
Solvent	water+NaN3+NaNO3
Operator	admin : Administrator
Column Set	A6000M+A4000
System	System 1
Flow Rate (ml/min)	 0.700
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00233
Det. Temp (Deg C)	30.000
Col. Temp (Deg C)	30.000

Parameter	Input	Calculated
Sample Conc. (mg/ml)	 1.950	0.0
Sample Recovery()	0.0	99.368
Sample dn/dc (ml/g)	 0.136	 0.147
Sample dA/dc (ml/g)	 0.000	 0.000
Initial IP	43.998

Ret. Vol.	 16,02
Mn - (Daltons)	 58480
Mw - (Daltons)	 71237
Mz - (Daltons)	 86711
Mp - (Daltons)	 66519
IV - (dl/g)	0,1778
Radius - (nm)	  5,74
RI Area - (mvml)	 89,81
UV Area - (mvml)	  0,00
RALS Area - (mvml)	 24,59
LALS Area - (mvml)	 18,59
DP Area - (mvml)	 39,12
Wt Fr. (A)	 0,000
Wt Fr. (Peak)	 1,000
M-H a	 0,192
M-H logK	-1,668
Bn - (per molecule)	 0,000
#
Ret. Vol.	RI	RALS	LALS	IV - DP	IV -  IP	Adjusted RI	Adjusted RALS	Adjusted LALS	Adjusted IV - DP	Adjusted IV -  IP	Molecular Weight	Intrinsic Viscosity	Radius (Single Angle)	Cumulative Weight Fraction	Normalized Wt Fr	Radius of Gyration	Normalized Mole Fraction	Conc.	Eta	WF/dLogM
0,59967	18,677	25,605	85,833	-81,835	44,10962														
0,60200	18,677	25,605	85,879	-81,866	44,11084														
0,60433	18,677	25,590	85,894	-81,896	44,10962														
0,60667	18,677	25,605	85,864	-81,912	44,10901														
0,60900	18,693	25,590	85,772	-81,927	44,10657														
0,61133	18,662	25,590	85,757	-81,988	44,10474														
0,61367	18,677	25,575	85,742	-81,973	44,10413														
0,61600	18,662	25,590	85,711	-81,988	44,10352														
0,61833	18,647	25,651	85,726	-81,988	44,10229														
0,62067	18,647	25,651	85,803	-82,018	44,10107														
0,62300	18,693	25,681	85,788	-81,988	44,09680														
0,62533	18,677	25,712	85,788	-82,003	44,09314														
0,62767	18,647	25,636	85,757	-81,973	44,09009														
0,63000	18,616	25,636	85,757	-81,973	44,08826														
0,63233	18,601	25,605	85,742	-81,957	44,08765														
0,63467	18,571	25,575	85,742	-81,988	44,08948														
0,63700	18,571	25,559	85,726	-82,049	44,09070														
0,63933	18,601	25,620	85,742	-82,095	44,09192														
0,64167	18,632	25,605	85,711	-82,110	44,09131														
0,64400	18,647	25,666	85,742	-82,095	44,09009														
0,64633	18,677	25,681	85,742	-82,049	44,08887														
0,64867	18,677	25,681	85,742	-81,973	44,08887														
0,65100	18,662	25,712	85,742	-81,957	44,08948														
0,65333	18,677	25,712	85,818	-81,942	44,09009														
0,65567	18,662	25,666	85,788	-81,896	44,09253														
0,65800	18,632	25,681	85,818	-81,896	44,09436														
0,66033	18,616	25,651	85,833	-81,912	44,09558														
0,66267	18,601	25,636	85,849	-81,881	44,09558														
0,66500	18,571	25,636	85,803	-81,881	44,09741														
0,66733	18,586	25,681	85,803	-81,957	44,09741														
0,66967	18,571	25,697	85,788	-81,973	44,09863														
0,67200	18,586	25,727	85,757	-81,973	44,09925														
0,67433	18,586	25,742	85,757	-81,988	44,10169														
0,67667	18,616	25,758	85,726	-82,003	44,10291														
0,67900	18,571	25,773	85,696	-81,988	44,10352														
0,68133	18,571	25,758	85,665	-81,957	44,10291														
0,68367	18,586	25,758	85,726	-81,942	44,10291														
0,68600	18,616	25,742	85,726	-81,927	44,10230														
0,68833	18,616	25,727	85,696	-81,881	44,10291														
0,69067	18,708	25,727	85,726	-81,866	44,10596														
0,69300	18,738	25,727	85,742	-81,912	44,11023														
0,69533	18,708	25,681	85,681	-81,912	44,11329														
0,69767	18,693	25,681	85,665	-81,942	44,11573														
0,70000	18,677	25,666	85,711	-81,973	44,11634														
0,70233	18,647	25,636	85,726	-81,973	44,11390														
0,70467	18,647	25,636	85,757	-81,942	44,11145														
0,70700	18,662	25,712	85,803	-81,973	44,11023														
0,70933	18,677	25,727	85,833	-81,957	44,10840														
0,71167	18,677	25,712	85,833	-82,003	44,10901														
0,71400	18,632	25,712	85,864	-82,034	44,11145														
0,71633	18,601	25,697	85,833	-82,064	44,11390														
0,71867	18,601	25,666	85,849	-82,049	44,11512														
0,72100	18,616	25,666	85,772	-82,095	44,11695														
0,72333	18,616	25,636	85,757	-82,049	44,11634														
0,72567	18,601	25,636	85,665	-82,034	44,11390														
0,72800	18,632	25,666	85,711	-81,988	44,11145														
0,73033	18,632	25,666	85,635	-81,973	44,11084														
0,73267	18,601	25,636	85,711	-81,957	44,11145														
0,73500	18,616	25,712	85,696	-81,957	44,11267														
0,73733	18,632	25,727	85,788	-81,973	44,11389														
0,73967	18,616	25,666	85,726	-82,018	44,11572														
0,74200	18,616	25,666	85,711	-82,080	44,11572														
0,74433	18,647	25,651	85,681	-82,064	44,11145														
0,74667	18,601	25,636	85,742	-82,049	44,10962														
0,74900	18,586	25,636	85,681	-82,018	44,10901														
0,75133	18,586	25,651	85,681	-82,018	44,10718														
0,75367	18,586	25,666	85,711	-81,957	44,10779														
0,75600	18,555	25,651	85,711	-81,988	44,11084														
0,75833	18,586	25,666	85,681	-82,034	44,11023														
0,76067	18,647	25,651	85,696	-82,034	44,11084														
0,76300	18,662	25,681	85,711	-82,018	44,10962														
0,76533	18,677	25,651	85,757	-82,034	44,10901														
0,76767	18,693	25,712	85,757	-82,018	44,10718														
0,77000	18,708	25,697	85,772	-82,018	44,10657														
0,77233	18,693	25,712	85,757	-82,034	44,10535														
0,77467	18,662	25,727	85,742	-82,064	44,10718														
0,77700	18,647	25,727	85,726	-82,095	44,10535														
0,77933	18,632	25,727	85,742	-82,095	44,10474														
0,78167	18,616	25,742	85,696	-82,064	44,10474														
0,78400	18,601	25,742	85,711	-82,049	44,10291														
0,78633	18,616	25,742	85,726	-82,018	44,09802														
0,78867	18,601	25,712	85,696	-82,003	44,09558														
0,79100	18,601	25,697	85,742	-81,973	44,09436														
0,79333	18,601	25,666	85,788	-82,003	44,09131														
0,79567	18,647	25,681	85,788	-82,003	44,08765														
0,79800	18,662	25,666	85,818	-82,034	44,08643														
0,80033	18,693	25,742	85,818	-82,018	44,08459														
0,80267	18,677	25,697	85,742	-82,034	44,08093														
0,80500	18,677	25,681	85,681	-81,988	44,07788														
0,80733	18,632	25,620	85,711	-82,003	44,07727														
0,80967	18,616	25,636	85,635	-81,988	44,07666														
